1000,1,200,-1,1.5,0,1,0.9,0.5,0
100,1,200,-1,1,0,1,0.9,0.5,0.05
100,1,200,0,0.6,0,1,0.95,0.5,0.006
100,1,100,-1,1.5,0,1,0.85,0.5,0
1000,1,100,-1,0.9,0,1,0.85,0.5,0
100,1,200,-1,1.3,0,1,0.9,0.4,0
100,10,100,0,0.7,0,1,0.95,0.4,0.1
1000,1,50,-1,1.5,0,1,0.9,0.4,0
100,100,50,-2,1.5,0,1,0.8,0.4,0
100,1,100,-2,2.2,0,1,0.85,0.4,0
100,1,0,0,0.4,1,1,0.99,0.4,0.2
1000,10,150,-2,1.9,0,1,0.9,0.4,0
1000,1,100,0,0.4,1,1,0.98,0.4,0.2
100,100,200,-2,1.6,0,1,0.9,0.4,0
100,100,50,-1,1.3,0,1,0.95,0.4,0.05
100,1000,50,-2,1.7,0,1,0.98,0.4,0.06
1000,10,150,-1,1.1,0,1,0.98,0.4,0.1
100,1,100,-1,1.4,0,1,0.95,0.4,0.03
100,1,150,0,0.8,0,1,0.98,0.4,0.1
10000,1,100,-1,1.3,0,1,0.85,0.4,0
100,1,50,0,0.5,1,1,0.99,0.4,0.2
100,1,150,1,0.9,0,1,0.98,0.4,0.1
100,1,200,-2,2.1,0,1,0.85,0.4,0
10000,1,50,-1,1,0,1,0.85,0.4,0.001
1000,1,100,-1,1.4,0,1,0.85,0.4,0
1000,1,50,0,0.7,0,1,0.95,0.4,0.1
100,1,200,-2,2.1,0,1,0.98,0.4,0.01
1000,1,50,1,0.8,1,1,0.95,0.4,0.2
100,1,100,-1,1.7,0,1,0.95,0.4,0.03
100,10,50,-1,1.3,0,1,0.98,0.4,0.02
100,10,50,0,0.6,1,1,0.95,0.4,0.2
100,1,50,-1,1.7,0,1,0.98,0.4,0.04
100,1,50,-1,0.8,0,1,0.99,0.4,0.2
100,10,100,0,0.7,1,1,0.99,0.4,0.2
1000,1,0,-1,0.9,0,1,0.9,0.4,0.07
100,1,50,0,0.5,1,1,0.99,0.4,0.2
100,10,50,-1,1.2,0,1,0.85,0.4,0
100,1,150,0,0.9,0,1,0.98,0.4,0.2
100,1,150,-1,1,0,1,0.98,0.4,0.02
100,1,50,-1,0.8,0,1,0.95,0.4,0.1
100,1,200,-2,1.6,0,1,0.85,0.4,0
100,1,200,-2,1.7,0,1,0.98,0.4,0.05
100,1,150,0,0.5,1,1,0.98,0.4,0.2
1000,1,100,-1,0.7,0,1,0.85,0.4,0.06
1000,1,50,-2,1.9,0,1,0.85,0.4,0
100,10,50,0,0.5,1,1,0.95,0.4,0.2
100,1,150,-1,0.9,0,1,0.98,0.4,0.03
100,10,100,-1,0.8,0,1,0.95,0.4,0.09
100,1,100,0,0.7,0,1,0.95,0.4,0.1
100,1,100,-1,1.6,0,1,0.95,0.4,0
100,1,200,0,0.4,0,1,0.95,0.4,0.09
100,10,200,-1,1.2,0,1,0.8,0.4,0
1000,1,150,-2,2,0,1,0.85,0.4,0
100,1,200,-1,0.9,0,1,0.9,0.4,0.03
1000,1,100,-1,1.4,0,1,0.85,0.4,0
1000,1,150,0,0.8,0,1,0.99,0.4,0.1
100,1,150,-2,1.6,0,1,0.98,0.4,0.05
100,1,50,-1,1,0,1,0.85,0.4,0.03
1000,10,100,-2,2.1,0,1,0.98,0.4,0.02
100,1,200,0,0.6,1,1,0.98,0.4,0.2
100,1,200,-1,1.1,0,1,0.85,0.4,0
100,1,100,1,1.3,0,1,0.98,0.4,0.2
100,1,100,-2,2,0,1,0.98,0.4,0.02
100,1,150,-2,1.7,0,1,0.95,0.4,0.006
100,1,100,0,0.6,1,1,0.95,0.4,0.2
1000,1,0,-1,1.4,0,1,0.99,0.4,0.1
100,10,100,-2,1.8,0,1,0.85,0.4,0
100,1,100,-1,1,0,1,0.98,0.4,0.02
100,1,100,-2,1.9,0,1,0.8,0.4,0
10000,1,100,0,0.7,0,1,0.85,0.4,0.05
100,10,100,0,0.7,0,1,0.9,0.4,0.08
100,10,100,-1,1,0,1,0.95,0.4,0.1
1000,1,50,-1,1.1,0,1,0.85,0.4,0
100,1,200,-1,0.9,0,1,0.95,0.4,0.1
100,1,150,-2,1.8,0,1,0.98,0.4,0.01
100000,10,100,-1,1.1,0,1,0.9,0.4,0.04
100,1,100,0,0.9,1,1,0.95,0.4,0.1
1000,1,150,-2,1.7,0,1,0.99,0.4,0.01
100,1,50,-1,1.3,0,1,0.95,0.4,0.04
100,10,50,-2,1.7,0,1,0.95,0.4,0.03
10000,1,100,-2,1.7,0,1,0.95,0.4,0.03
100,10,100,-1,1.1,0,1,0.85,0.4,0
100,1,150,-1,1,0,1,0.85,0.4,0
1000,1,50,0,0.6,1,1,0.95,0.4,0.08
1000,1,100,0,0.5,0,1,0.95,0.4,0.1
100,1,150,-1,1.1,0,1,0.99,0.4,0.05
100,1,50,0,0.6,0,1,0.95,0.4,0.1
100,10,100,0,0.7,0,1,0.85,0.4,0.05
10000,1,100,-1,1.1,0,1,0.9,0.4,0.04
1000,1,50,0,0.7,0,1,0.9,0.4,0
1000,1,150,-1,1.4,0,1,0.98,0.4,0.05
100,1,100,0,0.7,0,1,0.95,0.4,0.1
100,1,100,-1,1.1,0,1,0.9,0.4,0.03
100,100,100,0,0.7,1,1,0.95,0.4,0.1
10000,1,150,-2,1.7,0,1,0.99,0.4,0.02
10000,1,50,-2,1.7,0,1,0.95,0.4,0.02
100,1,100,-2,1.5,0,1,0.8,0.4,0
1000,1,0,0,0.6,1,1,0.95,0.4,0.1
100,1,100,-1,1.1,0,1,0.85,0.4,0
100,1,200,0,1.1,0,1,0.85,0.4,0
100,1,50,0,0.6,0,1,0.98,0.4,0.1
100,1,200,-1,1.2,0,1,0.8,0.4,0
100,1,50,-1,0.9,0,1,0.98,0.4,0.1
100,1,0,-1,1.2,0,1,0.99,0.4,0.09
100,1,150,-1,0.9,0,1,0.98,0.4,0.07
100,1,150,0,1,1,1,0.98,0.4,0.2
1000,1,50,-1,0.7,0,1,0.85,0.4,0.05
100,10,100,-2,1.9,0,1,0.9,0.4,0
100,100,100,0,0.5,0,1,0.95,0.4,0.1
100,1,150,-2,1.9,0,1,0.99,0.4,0.02
1000,1,150,1,1,0,1,0.98,0.4,0.2
100,1,150,0,0.6,1,1,0.99,0.4,0.1
100,1,100,-1,0.8,0,1,0.9,0.4,0.08
100,1,100,0,0.9,1,1,0.95,0.4,0.1
100,10,200,-2,2,0,1,0.8,0.4,0
1000,1,100,0,0.9,0,1,0.99,0.4,0.1
1000,1,150,-2,1.7,0,1,0.98,0.4,0.01
100,1,200,0,1,0,1,0.9,0.4,0.002
100,1,200,0,0.7,0,1,0.9,0.4,0.07
100,1,100,-1,1.6,0,1,0.9,0.4,0
100,1,150,-1,1.5,0,1,0.8,0.4,0
100,1,200,-1,0.8,0,1,0.9,0.4,0.07
100,1,200,0,0.6,0,1,0.85,0.4,0.003
100,10,100,-2,2.3,0,1,0.95,0.4,0
100,1,50,0,0.9,0,1,0.99,0.4,0.2
100,100,100,-1,1.1,0,1,0.85,0.4,0
1000,1,50,0,0.9,0,1,0.98,0.4,0.1
100,10,150,0,0.8,0,1,0.85,0.4,0.03
100,10,150,-2,1.8,0,1,0.98,0.4,0.02
100,1,100,-1,1.2,0,1,0.95,0.4,0.07
100,1,150,1,0.9,0,1,0.98,0.4,0.2
100,1,100,-1,1.1,0,1,0.95,0.4,0.07
100,100,50,0,1.1,1,1,0.95,0.4,0.1
100,1,150,-1,1.6,0,1,0.98,0.4,0.04
1000,10,100,-2,1.7,0,1,0.95,0.4,0.02
100,1,50,0,0.6,0,1,0.85,0.4,0.04
100,1,200,-2,2.4,0,1,0.8,0.4,0
100,1000,100,-2,2,0,1,0.9,0.4,0
100,10,50,-2,1.7,0,1,0.9,0.4,0
100,1,100,0,0.5,0,1,0.95,0.4,0.1
100,1,200,-2,1.8,0,1,0.8,0.4,0
1000,10,100,-1,1.1,0,1,0.95,0.4,0.05
100,10,100,-1,1.1,0,1,0.9,0.4,0.03
100,10,100,-1,0.7,0,1,0.8,0.4,0
100,1,50,-1,1.6,0,1,0.8,0.4,0
100,1,150,0,0.6,1,1,0.98,0.4,0.2
100,1,150,-2,2.5,0,1,0.98,0.4,0.02
100,1,50,-2,2.7,0,1,0.99,0.4,0.02
10000,1,200,0,1,0,1,0.9,0.4,0.002
100,1,200,0,0.7,0,1,0.98,0.4,0.1
100,1,300,0,0.9,1,1,0.99,0.4,0.2
1000,1,250,-1,0.9,0,1,0.85,0.4,0.004
100,10,0,-1,1,0,1,0.99,0.4,0.1
100,1,150,-1,1,0,1,0.98,0.4,0.1
100,1,150,0,0.7,0,1,0.85,0.4,0.02
100,1,100,0,0.7,1,1,0.98,0.4,0.2
100,1,200,-1,1.5,0,1,0.9,0.4,0
1000,1,150,-1,1.3,0,1,0.98,0.4,0.04
100,1,50,0,0.6,0,1,0.95,0.4,0.1
100,1,100,0,0.7,0,1,0.95,0.4,0.1
1000,1,150,0,0.5,1,1,0.98,0.4,0.1
1000,10,150,-1,1,0,1,0.85,0.4,0
100,1,100,0,0.7,0,1,0.85,0.4,0.04
1000,1,100,0,0.7,0,1,0.85,0.4,0.04
100,1,200,0,0.6,0,1,0.85,0.4,0.05
100,10,200,-1,0.9,0,1,0.9,0.4,0.05
100,10,150,0,0.7,0,1,0.98,0.4,0.1
100,1,50,1,1.2,0,1,0.98,0.4,0.1
100,1,150,-1,0.8,0,1,0.98,0.4,0.1
100,1,100,0,0.7,1,1,0.85,0.4,0.07
100,10,100,-1,0.8,0,1,0.8,0.4,0
100,10,50,1,1.7,1,1,0.95,0.4,0.1
100,1,150,-2,1.7,0,1,0.99,0.4,0.06
100,100,50,-1,0.8,0,1,0.99,0.4,0.1
1000,1,100,-2,1.5,0,1,0.99,0.4,0.02
1000,1,100,0,0.6,0,1,0.98,0.4,0.1
100,1,50,-1,0.8,0,1,0.85,0.4,0.03
100,1,200,-2,1.8,0,1,0.98,0.4,0.05
100,1,150,-2,1.6,0,1,0.98,0.4,0.003
100,1,150,-1,0.9,0,1,0.95,0.3,0.07
1000,1,200,0,0.6,1,1,0.95,0.3,0.1
100,1,50,0,0.4,0,1,0.99,0.3,0.05
100,1,200,-1,1.4,0,1,0.85,0.3,0
100,1,50,-1,1.2,0,1,0.85,0.3,0
1000,1,100,-3,2.6,0,1,0.95,0.3,0
100,1,100,0,0.8,0,1,0.85,0.3,0.05
100,1,100,0,0.5,1,1,0.95,0.3,0.2
100,1,150,-2,2.1,0,1,0.95,0.3,0.02
100,1,100,0,0.6,1,1,0.95,0.3,0.1
1000,1,200,0,0.6,0,1,0.9,0.3,0.01
100,1,50,-1,1.1,0,1,0.98,0.3,0.09
100,1,150,-1,1,0,1,0.8,0.3,0
100,1,100,0,0.6,1,1,0.85,0.3,0.07
10000,1,50,-1,1.1,0,1,0.98,0.3,0.08
100,1,100,-1,1.3,0,1,0.99,0.3,0.04
1000,1,0,0,0.6,1,1,0.9,0.3,0.1
100,100,100,-1,1.6,0,1,0.9,0.3,0
100,1,200,-2,1.9,0,1,0.85,0.3,0
1000,1,100,-1,1.6,0,1,0.9,0.3,0
100,1,200,0,0.6,1,1,0.98,0.3,0.2
100000,10,100,0,0.6,1,1,0.85,0.3,0.07
1000,1,100,0,0.9,0,1,0.95,0.3,0.08
1000,1,200,-1,1.6,0,1,0.9,0.3,0
1000,1,200,-1,1.1,0,1,0.8,0.3,0
100,1,100,-1,1.3,0,1,0.8,0.3,0
1000,1,200,-1,1.3,0,1,0.85,0.3,0
100,100,150,-1,1.6,0,1,0.75,0.3,0
100,1,150,0,0.4,1,1,0.99,0.3,0.2
100,1,150,0,0.6,1,1,0.95,0.3,0.1
1000,1,150,-2,2,0,1,0.8,0.3,0
100,10,100,0,0.7,1,1,0.98,0.3,0.09
100,10,100,1,1.6,1,1,0.99,0.3,0.2
100,1,150,0,0.6,1,1,0.9,0.3,0.1
1000,1,100,-1,1.6,0,1,0.85,0.3,0
100,1,100,-1,1.6,0,1,0.75,0.3,0
100000,1,200,-2,1.7,0,1,0.8,0.3,0
100,1,150,-1,1.5,0,1,0.9,0.3,0
1000,1,150,-1,1.6,0,1,0.99,0.3,0.04
100,1,0,-1,1.4,0,1,0.9,0.3,0
1000,1,50,-1,0.7,1,1,0.95,0.3,0.09
1000,10,100,-1,1.4,0,1,0.98,0.3,0.04
100,10,50,-1,0.7,0,1,0.95,0.3,0.08
100,1,50,-1,1,0,1,0.85,0.3,0.001
100,1,150,-1,1.2,0,1,0.8,0.3,0
100,100,200,-1,1.3,0,1,0.8,0.3,0
100,1,100,1,1.1,1,1,0.95,0.3,0.2
1000,1,100,-1,1,0,1,0.95,0.3,0.09
100,100,200,0,0.6,0,1,0.9,0.3,0.009
100,10,200,-1,1.4,0,1,0.85,0.3,0
1000,1,200,-1,0.8,0,1,0.85,0.3,0
100,10,50,-1,1.3,0,1,0.8,0.3,0
100,10,200,0,0.9,0,1,0.9,0.3,0.006
100,1,150,-1,1.2,0,1,0.9,0.3,0.02
100,1,50,-1,1.4,0,1,0.98,0.3,0.04
100,1000,150,-2,1.8,0,1,0.85,0.3,0
100,1,100,1,1.5,1,1,0.95,0.3,0.1
100,1,150,-1,1.4,0,1,0.99,0.3,0.05
100,1,50,0,0.5,1,1,0.99,0.3,0.2
100,1,150,-2,1.9,0,1,0.85,0.3,0
100,10,150,-1,1.4,0,1,0.85,0.3,0
100,1,100,-1,1.2,0,1,0.95,0.3,0.06
100,1,50,0,0.8,1,1,0.99,0.3,0.1
100,1,100,0,0.9,0,1,0.95,0.3,0.08
100,1,50,-2,1.7,0,1,0.95,0.3,0.02
100,1,150,1,1.6,1,1,0.98,0.3,0.2
100,10,50,0,0.7,0,1,0.95,0.3,0.09
100,10,150,-1,0.9,0,1,0.8,0.3,0
100,1,100,-2,1.7,0,1,0.95,0.3,0.02
100,10,100,0,0.6,1,1,0.9,0.3,0.1
100,100,50,-1,1.5,0,1,0.85,0.3,0
100,10,200,0,0.6,1,1,0.9,0.3,0.1
100,1,200,0,0.6,0,1,0.85,0.3,0.02
100,10,100,-1,0.9,0,1,0.75,0.3,0
100,10,150,-1,1.5,0,1,0.9,0.3,0
100,1,50,0,0.6,1,1,0.85,0.3,0.1
100,1,50,-1,0.8,0,1,0.85,0.3,0.02
1000,10,100,-1,0.8,0,1,0.85,0.3,0.03
100,10,200,-1,1.7,0,1,0.9,0.3,0
100,10,50,-1,0.6,1,1,0.99,0.3,0.1
100,1,50,0,1.1,1,1,0.95,0.3,0.1
100,1,150,-2,2.1,0,1,0.8,0.3,0
100,100,0,2,2.2,1,1,0.98,0.3,0.3
100,1,50,-1,0.9,0,1,0.85,0.3,0.02
100000,10,50,1,1.4,0,1,0.95,0.3,0.1
100,1,100,-2,1.9,0,1,0.98,0.3,0.06
1000,1,150,-1,1,0,1,0.98,0.3,0.09
1000,100,50,2,2.2,1,1,0.95,0.3,0.2
100,1,50,-2,2.4,0,1,0.85,0.3,0
100,10,200,-1,1.2,0,1,0.9,0.3,0.03
100,1,50,0,0.4,1,1,0.95,0.3,0.2
100,1,100,-1,1.4,0,1,0.9,0.3,0
100,1,200,0,0.5,0,1,0.85,0.3,0
1000,10,200,-1,1.5,0,1,0.9,0.3,0
100,1,50,-2,2.1,0,1,0.98,0.3,0.009
1000,1,0,-1,1.4,0,1,0.85,0.3,0
100,1,150,-1,1.3,0,1,0.9,0.3,0.008
100,1,150,-2,1.9,0,1,0.95,0.3,0
100,100,150,-1,1.1,0,1,0.85,0.3,0
10000,10,100,0,0.8,0,1,0.95,0.3,0.1
100,1,200,0,0.4,0,1,0.85,0.3,0
100,10000,150,-1,1.5,0,1,0.75,0.3,0
1000,10,100,0,0.5,0,1,0.95,0.3,0.07
100,1,50,1,1.3,1,1,0.98,0.3,0.3
100,1,450,0,0.8,0,1,0.95,0.3,0.1
1000,1,100,0,0.6,1,1,0.98,0.3,0.2
10000,1,150,-2,2.1,0,1,0.98,0.3,0.02
100,100,50,1,1,1,1,0.9,0.3,0.2
10000,1,200,0,0.6,0,1,0.9,0.3,0.007
100,1,150,0,0.9,0,1,0.98,0.3,0.2
1000,10,200,0,0.9,0,1,0.9,0.3,0.02
1000,1,200,1,1.2,0,1,0.98,0.3,0.09
1000,1,50,-1,0.9,0,1,0.85,0.3,0.02
1000,1,0,-1,1,0,1,0.85,0.3,0
100,10,50,0,0.9,0,1,0.99,0.3,0.06
1000,1,50,0,0.7,0,1,0.98,0.3,0.1
1000,1,50,-1,1.7,0,1,0.95,0.3,0.03
1000,1,200,-1,0.7,0,1,0.95,0.3,0.001
1000,10,150,-1,1.2,0,1,0.8,0.3,0
100,1,100,-1,1.4,0,1,0.9,0.3,0
100,10,100,-1,1.6,0,1,0.85,0.3,0
100,100,200,-1,1.1,0,1,0.85,0.3,0
100,1,150,-1,0.8,0,1,0.95,0.3,0.09
100000,1,50,0,0.6,1,1,0.85,0.3,0.06
1000,1,200,-1,1.5,0,1,0.8,0.3,0
100,10,200,0,0.6,1,1,0.98,0.3,0.1
1000,1,150,-2,1.8,0,1,0.99,0.3,0.06
1000,1,100,-1,0.9,0,1,0.99,0.3,0.07
100,1,100,2,1.9,1,1,0.95,0.3,0.2
100,1,50,-2,1.9,0,1,0.98,0.3,0.03
100,10,100,1,1.3,1,1,0.99,0.3,0.2
100,1,50,-1,1.5,0,1,0.95,0.3,0.03
100,10,50,-1,0.6,0,1,0.95,0.3,0
100,1,0,-1,0.8,0,1,0.9,0.3,0.05
100,10,200,0,0.7,0,1,0.9,0.3,0.08
1000,1,100,-1,0.8,0,1,0.95,0.3,0.1
100,1,50,-1,0.8,0,1,0.99,0.3,0.07
100,10,100,-1,1.1,0,1,0.85,0.3,0
10000,1,150,0,0.6,0,1,0.85,0.3,0.02
100,1,50,-2,1.8,0,1,0.85,0.3,0
100,1,150,-1,1.1,0,1,0.8,0.3,0
100,1,50,1,0.8,1,1,0.95,0.3,0.2
1000,10,100,1,0.9,1,1,0.95,0.3,0.1
1000,1,0,0,0.5,1,1,0.95,0.3,0.2
100,1,150,0,0.7,1,1,0.95,0.3,0.05
100,1,200,0,0.8,0,1,0.95,0.3,0.1
1000,1,100,-1,1.5,0,1,0.9,0.3,0
100,100,100,-1,1.5,0,1,0.8,0.3,0
1000,1,50,-1,1,0,1,0.99,0.3,0.08
100,1,50,-1,1.3,0,1,0.99,0.3,0.1
1000,1,100,0,0.7,0,1,0.9,0.3,0.06
100,1,150,-1,1.4,0,1,0.99,0.3,0.05
1000,1,100,1,0.8,1,1,0.95,0.3,0.2
100,1,150,0,0.6,1,1,0.9,0.3,0.1
100,1,150,1,1,0,1,0.99,0.3,0.1
10000,1,100,-2,1.9,0,1,0.75,0.3,0
1000,1,100,1,1.1,1,1,0.95,0.3,0.2
100,1,50,-2,2.1,0,1,0.8,0.3,0
100,1,150,1,1.2,1,1,0.98,0.3,0.2
100,10,0,1,1.3,1,1,0.85,0.3,0.03
100,1,150,0,0.7,0,1,0.98,0.3,0.1
10000,1,100,-1,1.5,0,1,0.8,0.3,0
100,100,100,0,0.7,0,1,0.95,0.3,0.1
100,1,150,0,0.7,0,1,0.9,0.3,0.06
100,1,150,-1,1.1,0,1,0.99,0.3,0.05
100,1,200,1,1.3,0,1,0.9,0.3,0.07
100,1,200,0,0.7,0,1,0.9,0.3,0.002
100,10,50,2,2.4,1,1,0.95,0.3,0.3
10000,1,100,-1,1.2,0,1,0.85,0.3,0
10000,1,100,0,0.8,0,1,0.95,0.3,0.1
100,1000,100,-2,2,0,1,0.75,0.3,0
100,1,150,-3,2.7,0,1,0.98,0.3,0.01
100,1,100,2,1.8,1,1,0.98,0.3,0.2
1000,1,200,-1,1.3,0,1,0.95,0.3,0.06
100,1,150,1,1.4,0,1,0.9,0.3,0.07
10000,100,100,-1,1,0,1,0.95,0.3,0.04
100,1,200,-2,2,0,1,0.98,0.3,0.04
100,1,150,-1,1,0,1,0.75,0.3,0
100,10,200,0,0.7,0,1,0.85,0.3,0.02
100,1,250,1,1.1,1,1,0.9,0.3,0.1
10000,10,50,0,0.6,1,1,0.85,0.3,0.1
100,1,50,-2,1.8,0,1,0.85,0.3,0
1000,1,400,0,0.5,1,1,0.95,0.3,0.1
1000,1,150,0,0.7,1,1,0.99,0.3,0.1
10000,1,100,-2,2.3,0,1,0.85,0.3,0
100,10,150,1,1.1,0,1,0.98,0.3,0.1
100,1,150,1,1.4,1,1,0.98,0.3,0.2
100,100,150,0,1,0,1,0.98,0.3,0.1
1000,1,200,-2,1.9,0,1,0.9,0.3,0
1000,1,200,-1,1,0,1,0.95,0.3,0.03
100,1,150,0,0.6,0,1,0.8,0.3,0
1000,10,150,0,0.5,0,1,0.99,0.3,0.05
100,1,200,0,0.4,1,1,0.95,0.3,0.2
100,1,100,-1,1,0,1,0.95,0.3,0.05
100,1,450,1,1.1,1,1,0.9,0.3,0.1
1000,1,150,0,0.5,1,1,0.85,0.3,0.1
100,10,100,-2,1.8,0,1,0.9,0.3,0
1000,1,150,0,0.6,1,1,0.98,0.3,0.08
100,10,150,1,1.4,1,1,0.98,0.3,0.09
100,10,150,0,0.8,1,1,0.85,0.3,0.06
100,10,50,-1,1.6,0,1,0.85,0.3,0
1000,10,50,-1,0.7,0,1,0.85,0.3,0.03
1000,1,200,-1,1.1,0,1,0.9,0.3,0.02
1000,1,50,-1,1.4,0,1,0.99,0.3,0.06
10000,1,200,-1,0.8,0,1,0.98,0.3,0.1
1000,1,100,-1,1.4,0,1,0.85,0.3,0
100,1,100,-2,1.8,0,1,0.85,0.3,0
10000,1,100,1,1.5,1,1,0.95,0.3,0.1
100,1,150,-1,0.9,0,1,0.85,0.3,0.03
100,1,100,0,0.6,0,1,0.8,0.3,0
100,1,150,0,0.6,1,1,0.9,0.3,0.07
10000,1,100,-1,1.6,0,1,0.95,0.3,0.03
100,1,0,1,1.6,1,1,0.9,0.3,0.09
100,1,50,0,0.5,1,1,0.99,0.3,0.2
100,100,100,-2,2.2,0,1,0.98,0.3,0.02
1000,1,100,1,1.1,1,1,0.95,0.3,0.2
100,10,200,-1,1,0,1,0.8,0.3,0
100,1,100,-1,1.3,0,1,0.98,0.3,0.04
100,1,100,-1,1.3,0,1,0.85,0.3,0
100,1,100,-2,1.8,0,1,0.9,0.3,0
10000,1,50,0,0.4,1,1,0.95,0.3,0.1
100,1,50,0,1,0,1,0.8,0.3,0
100000,10,100,-1,0.9,0,1,0.8,0.3,0
100,1,300,1,0.9,1,1,0.98,0.3,0.2
100,1,100,1,1.8,0,1,0.85,0.3,0.04
100,1,150,-1,0.8,0,1,0.8,0.3,0
100,1,0,0,0.5,1,1,0.8,0.3,0.02
10000,1,150,-1,1.5,0,1,0.75,0.3,0
100,10,50,0,0.6,0,1,0.8,0.3,0.007
100,1,50,-1,1.4,0,1,0.9,0.3,0
100,100,100,0,0.6,0,1,0.85,0.3,0.04
10000,10,150,-1,1,0,1,0.99,0.3,0.09
100,1,50,0,0.7,0,1,0.8,0.3,0
100,1,100,-1,1,0,1,0.75,0.3,0
1000,1,200,0,1.4,0,1,0.9,0.3,0
100,10,50,0,0.7,0,1,0.98,0.3,0.1
1000,1,50,-2,1.6,0,1,0.95,0.3,0.02
100,10,150,-1,1,0,1,0.98,0.3,0.02
1000,1,100,0,0.5,1,1,0.98,0.3,0.2
1000,1,200,0,0.5,1,1,0.85,0.3,0.05
100,10,100,-1,1,0,1,0.9,0.3,0.03
1000,10,50,0,0.6,1,1,0.85,0.3,0.09
100,1,100,1,1,1,1,0.99,0.3,0.4
1000,1,100,-1,1,0,1,0.9,0.3,0.02
100,1,100,1,1.1,1,1,0.95,0.3,0.1
100,10,50,-1,1.2,0,1,0.99,0.3,0.06
100,1,350,1,1.3,1,1,0.98,0.3,0.2
100,10,200,0,0.6,1,1,0.98,0.3,0.1
1000,1,50,0,0.6,1,1,0.95,0.3,0.1
100,10,50,0,0.8,0,1,0.85,0.3,0.002
100,1,50,0,1,0,1,0.95,0.3,0.1
100,1,200,-1,1.2,0,1,0.95,0.3,0.03
100,1,150,-2,1.8,0,1,0.99,0.3,0.01
1000,100,50,2,1.9,1,1,0.95,0.3,0.3
100,1,50,2,2,1,1,0.95,0.3,0.3
100,1,50,-2,1.7,0,1,0.98,0.3,0.06
1000,1,100,0,0.6,1,1,0.9,0.3,0.09
1000,1,100,1,1.5,0,1,0.85,0.3,0.04
100,1,50,1,1.6,1,1,0.95,0.3,0.1
100,1,400,1,1.1,1,1,0.98,0.3,0.2
1000,10,100,0,0.6,1,1,0.85,0.3,0.09
100,1,200,-1,0.7,0,1,0.98,0.3,0.07
100,10,200,-1,1.1,0,1,0.85,0.3,0
100,1,100,-2,1.8,0,1,0.75,0.3,0
1000,10,150,-2,1.7,0,1,0.98,0.3,0.01
100,10,100,-1,0.9,0,1,0.85,0.3,0.01
100,1,50,-1,0.6,0,1,0.85,0.3,0
100,1,100,-2,2.4,0,1,0.9,0.3,0
100,1,150,0,0.5,1,1,0.95,0.3,0.1
100,100,200,-1,1.1,0,1,0.9,0.3,0.02
100,10,100,-1,0.7,0,1,0.8,0.3,0
1000,1,150,0,0.6,1,1,0.98,0.3,0.1
100,100,50,0,0.6,1,1,0.8,0.3,0.02
